,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
4076,145098,34in Ultrawide Monitor,1,379.99,01/10/19 19:47,"774 Ridge St, Seattle, WA 98101"
4077,145099,Apple Airpods Headphones,1,150,01/11/19 21:15,"52 Main St, San Francisco, CA 94016"
4078,145100,USB-C Charging Cable,1,11.95,01/04/19 01:52,"141 1st St, Portland, OR 97035"
4079,145101,Wired Headphones,1,11.99,01/30/19 19:24,"398 Center St, Dallas, TX 75001"
4080,145102,Flatscreen TV,1,300,01/29/19 14:55,"546 Main St, Seattle, WA 98101"
4081,145103,Google Phone,1,600,01/02/19 12:59,"906 6th St, Los Angeles, CA 90001"
4082,145104,Macbook Pro Laptop,1,1700,01/11/19 09:12,"841 8th St, New York City, NY 10001"
4083,145105,Wired Headphones,1,11.99,01/30/19 10:52,"251 Main St, Los Angeles, CA 90001"
4084,145106,20in Monitor,1,109.99,01/13/19 17:04,"300 Jefferson St, Atlanta, GA 30301"
4085,145107,AA Batteries (4-pack),1,3.84,01/22/19 09:27,"841 Chestnut St, Los Angeles, CA 90001"
4086,145107,LG Dryer,1,600.0,01/22/19 09:27,"841 Chestnut St, Los Angeles, CA 90001"
4087,145108,Wired Headphones,1,11.99,01/29/19 21:22,"12 Sunset St, Atlanta, GA 30301"
4088,145109,27in FHD Monitor,1,149.99,01/14/19 10:37,"71 Chestnut St, Atlanta, GA 30301"
4089,145110,Google Phone,1,600,01/18/19 15:14,"763 Dogwood St, San Francisco, CA 94016"
4090,145111,ThinkPad Laptop,1,999.99,01/22/19 11:54,"330 West St, Atlanta, GA 30301"
4091,145112,34in Ultrawide Monitor,1,379.99,01/01/19 16:44,"787 Wilson St, Atlanta, GA 30301"
4092,145113,AA Batteries (4-pack),1,3.84,01/02/19 12:52,"235 12th St, Austin, TX 73301"
4093,145114,USB-C Charging Cable,1,11.95,01/22/19 15:36,"131 14th St, San Francisco, CA 94016"
4094,145115,Lightning Charging Cable,1,14.95,01/22/19 18:51,"429 Washington St, Atlanta, GA 30301"
4095,145116,Lightning Charging Cable,1,14.95,01/10/19 23:50,"965 6th St, Los Angeles, CA 90001"
4096,145117,27in FHD Monitor,1,149.99,01/23/19 16:38,"118 Pine St, San Francisco, CA 94016"
4097,145118,USB-C Charging Cable,1,11.95,01/06/19 22:39,"291 Wilson St, New York City, NY 10001"
4098,145118,Bose SoundSport Headphones,1,99.99,01/06/19 22:39,"291 Wilson St, New York City, NY 10001"
4099,145119,USB-C Charging Cable,1,11.95,01/24/19 16:06,"172 Hill St, New York City, NY 10001"
4100,145120,AAA Batteries (4-pack),1,2.99,01/09/19 21:42,"997 Adams St, Boston, MA 02215"
4101,145121,USB-C Charging Cable,1,11.95,01/25/19 01:10,"812 5th St, New York City, NY 10001"
4102,145122,ThinkPad Laptop,1,999.99,01/01/19 16:26,"501 Adams St, Los Angeles, CA 90001"
4103,145123,34in Ultrawide Monitor,1,379.99,01/03/19 20:16,"706 Center St, Los Angeles, CA 90001"
4104,145124,Vareebadd Phone,1,400,01/04/19 09:15,"560 Johnson St, Los Angeles, CA 90001"
4105,145125,Google Phone,1,600,01/19/19 17:59,"763 Lincoln St, Los Angeles, CA 90001"
4106,145125,USB-C Charging Cable,1,11.95,01/19/19 17:59,"763 Lincoln St, Los Angeles, CA 90001"
4107,145126,LG Washing Machine,1,600.0,01/03/19 00:06,"946 Walnut St, San Francisco, CA 94016"
4108,145127,Wired Headphones,1,11.99,01/15/19 18:59,"824 Sunset St, Atlanta, GA 30301"
4109,145128,AA Batteries (4-pack),1,3.84,01/27/19 11:58,"85 Jefferson St, Los Angeles, CA 90001"
4110,145129,27in 4K Gaming Monitor,1,389.99,01/05/19 18:28,"91 Hickory St, Dallas, TX 75001"
4111,145130,34in Ultrawide Monitor,1,379.99,01/09/19 15:42,"69 Hickory St, San Francisco, CA 94016"
4112,145131,Lightning Charging Cable,1,14.95,01/30/19 18:39,"413 Adams St, Boston, MA 02215"
4113,145132,34in Ultrawide Monitor,1,379.99,01/10/19 15:10,"396 North St, San Francisco, CA 94016"
4114,145133,AAA Batteries (4-pack),1,2.99,01/21/19 09:19,"541 6th St, Boston, MA 02215"
4115,145134,27in FHD Monitor,1,149.99,01/17/19 14:41,"725 Jackson St, Los Angeles, CA 90001"
4116,145135,Bose SoundSport Headphones,1,99.99,01/31/19 23:06,"542 Adams St, Seattle, WA 98101"
4117,145136,AAA Batteries (4-pack),3,2.99,01/15/19 12:59,"728 Johnson St, New York City, NY 10001"
4118,145137,AAA Batteries (4-pack),1,2.99,01/31/19 19:39,"463 West St, Portland, OR 97035"
4119,145138,Wired Headphones,1,11.99,01/08/19 19:36,"933 Center St, New York City, NY 10001"
4120,145139,USB-C Charging Cable,1,11.95,01/14/19 15:34,"979 12th St, Austin, TX 73301"
4121,145140,Vareebadd Phone,1,400,01/08/19 12:53,"974 5th St, Portland, OR 97035"
4122,145141,Apple Airpods Headphones,1,150,01/10/19 21:53,"275 Pine St, Boston, MA 02215"
4123,145141,AAA Batteries (4-pack),1,2.99,01/10/19 21:53,"275 Pine St, Boston, MA 02215"
4124,145142,Bose SoundSport Headphones,1,99.99,01/10/19 14:14,"270 Lake St, Atlanta, GA 30301"
4125,145143,Lightning Charging Cable,1,14.95,01/06/19 03:01,"182 Jefferson St, San Francisco, CA 94016"
4126,145143,Lightning Charging Cable,1,14.95,01/06/19 03:01,"182 Jefferson St, San Francisco, CA 94016"
4127,145144,AAA Batteries (4-pack),2,2.99,01/22/19 23:18,"904 Lake St, Los Angeles, CA 90001"
4128,145145,Google Phone,1,600,01/10/19 22:33,"771 9th St, San Francisco, CA 94016"
4129,145145,Wired Headphones,1,11.99,01/10/19 22:33,"771 9th St, San Francisco, CA 94016"
4130,145146,iPhone,1,700,01/09/19 20:56,"411 Wilson St, San Francisco, CA 94016"
4131,145147,Lightning Charging Cable,1,14.95,01/28/19 19:26,"567 12th St, San Francisco, CA 94016"
4132,145148,34in Ultrawide Monitor,1,379.99,01/05/19 20:33,"253 Madison St, Los Angeles, CA 90001"
4133,145149,Lightning Charging Cable,1,14.95,01/06/19 11:06,"676 Washington St, Boston, MA 02215"
4134,145150,USB-C Charging Cable,1,11.95,01/03/19 11:42,"376 River St, Los Angeles, CA 90001"
4135,145151,AA Batteries (4-pack),1,3.84,01/21/19 16:41,"499 Jefferson St, Los Angeles, CA 90001"
4136,145152,27in FHD Monitor,1,149.99,01/09/19 21:03,"781 Lake St, San Francisco, CA 94016"
4137,145153,Wired Headphones,1,11.99,01/03/19 15:57,"241 Lakeview St, Los Angeles, CA 90001"
4138,145154,AA Batteries (4-pack),2,3.84,01/26/19 19:46,"881 Church St, San Francisco, CA 94016"
4139,145155,Lightning Charging Cable,3,14.95,01/09/19 11:22,"321 Lake St, San Francisco, CA 94016"
4140,145156,AAA Batteries (4-pack),1,2.99,01/28/19 11:55,"341 9th St, San Francisco, CA 94016"
4141,145157,Apple Airpods Headphones,1,150,01/19/19 21:13,"912 Elm St, Los Angeles, CA 90001"
4142,145158,LG Washing Machine,1,600.0,01/03/19 21:05,"317 Highland St, Seattle, WA 98101"
4143,145159,USB-C Charging Cable,1,11.95,01/11/19 08:56,"487 Maple St, Los Angeles, CA 90001"
4144,145160,USB-C Charging Cable,1,11.95,01/28/19 18:24,"859 11th St, Atlanta, GA 30301"
4145,145161,Bose SoundSport Headphones,1,99.99,01/13/19 12:32,"327 4th St, Dallas, TX 75001"
4146,145162,AA Batteries (4-pack),2,3.84,01/30/19 15:55,"861 Hickory St, San Francisco, CA 94016"
4147,145163,iPhone,1,700,01/04/19 10:00,"37 8th St, San Francisco, CA 94016"
4148,145164,Lightning Charging Cable,1,14.95,01/09/19 19:23,"309 Lakeview St, San Francisco, CA 94016"
4149,145165,27in FHD Monitor,1,149.99,01/01/19 09:58,"237 4th St, Boston, MA 02215"
4150,145166,Vareebadd Phone,1,400,01/17/19 11:04,"177 Spruce St, San Francisco, CA 94016"
4151,145166,AAA Batteries (4-pack),1,2.99,01/17/19 11:04,"177 Spruce St, San Francisco, CA 94016"
4152,145167,20in Monitor,1,109.99,01/15/19 12:04,"192 South St, Portland, ME 04101"
4153,145168,Lightning Charging Cable,1,14.95,01/09/19 05:48,"525 Willow St, New York City, NY 10001"
4154,145169,iPhone,1,700,01/07/19 22:22,"425 Main St, San Francisco, CA 94016"
4155,145169,Lightning Charging Cable,2,14.95,01/07/19 22:22,"425 Main St, San Francisco, CA 94016"
4156,145170,Google Phone,1,600,01/21/19 13:50,"18 Pine St, New York City, NY 10001"
4157,145171,Apple Airpods Headphones,1,150,01/24/19 00:14,"877 Jefferson St, Los Angeles, CA 90001"
4158,145172,AAA Batteries (4-pack),1,2.99,01/24/19 10:28,"834 Cherry St, New York City, NY 10001"
4159,145173,Google Phone,1,600,01/21/19 08:28,"726 West St, Portland, ME 04101"
4160,145174,AA Batteries (4-pack),1,3.84,01/16/19 23:28,"697 Sunset St, San Francisco, CA 94016"
4161,145175,Bose SoundSport Headphones,1,99.99,01/07/19 11:16,"266 7th St, Boston, MA 02215"
4162,145176,iPhone,1,700,01/30/19 11:03,"331 Hickory St, Boston, MA 02215"
4163,145177,Lightning Charging Cable,1,14.95,01/25/19 14:04,"718 Pine St, Dallas, TX 75001"
4164,145178,27in 4K Gaming Monitor,1,389.99,01/19/19 15:55,"103 Lake St, Los Angeles, CA 90001"
4165,145179,AAA Batteries (4-pack),1,2.99,01/13/19 00:12,"439 Johnson St, San Francisco, CA 94016"
4166,145180,Apple Airpods Headphones,1,150,01/02/19 23:04,"58 14th St, San Francisco, CA 94016"
4167,145181,USB-C Charging Cable,2,11.95,01/21/19 20:11,"761 Pine St, Seattle, WA 98101"
4168,145182,Bose SoundSport Headphones,1,99.99,01/02/19 10:06,"217 Madison St, Dallas, TX 75001"
4169,145183,AA Batteries (4-pack),2,3.84,01/03/19 19:59,"168 Elm St, Austin, TX 73301"
4170,145184,Apple Airpods Headphones,1,150,01/18/19 09:38,"527 Park St, Dallas, TX 75001"
4171,145185,Wired Headphones,1,11.99,01/13/19 15:35,"950 Forest St, San Francisco, CA 94016"
4172,145186,AA Batteries (4-pack),1,3.84,01/25/19 23:38,"644 Chestnut St, Austin, TX 73301"
4173,145187,27in FHD Monitor,1,149.99,01/26/19 16:43,"532 Willow St, San Francisco, CA 94016"
4174,145188,iPhone,1,700,01/30/19 17:42,"438 Cherry St, New York City, NY 10001"
4175,145189,USB-C Charging Cable,1,11.95,01/01/19 21:34,"199 13th St, Atlanta, GA 30301"
4176,145190,Google Phone,1,600,01/12/19 08:31,"250 Washington St, Austin, TX 73301"
4177,145191,AAA Batteries (4-pack),3,2.99,01/28/19 14:35,"113 Dogwood St, San Francisco, CA 94016"
4178,145192,Wired Headphones,1,11.99,01/24/19 12:10,"93 Pine St, New York City, NY 10001"
4179,145193,AA Batteries (4-pack),1,3.84,01/06/19 01:14,"514 River St, Austin, TX 73301"
4180,145194,Bose SoundSport Headphones,1,99.99,01/08/19 18:50,"785 Center St, San Francisco, CA 94016"
4181,145195,LG Dryer,1,600.0,01/18/19 12:23,"177 Madison St, Boston, MA 02215"
4182,145196,Wired Headphones,1,11.99,01/28/19 02:22,"19 Jackson St, Boston, MA 02215"
4183,145197,Wired Headphones,1,11.99,01/13/19 21:14,"959 River St, Los Angeles, CA 90001"
4184,145198,Lightning Charging Cable,1,14.95,01/02/19 22:55,"610 7th St, New York City, NY 10001"
4185,145199,34in Ultrawide Monitor,1,379.99,01/15/19 08:09,"238 Spruce St, Portland, OR 97035"
4186,145200,AAA Batteries (4-pack),1,2.99,01/12/19 12:37,"638 Cherry St, Los Angeles, CA 90001"
4187,145201,Google Phone,1,600,01/20/19 20:10,"362 Meadow St, San Francisco, CA 94016"
4188,145201,Wired Headphones,1,11.99,01/20/19 20:10,"362 Meadow St, San Francisco, CA 94016"
4189,145202,Flatscreen TV,1,300,01/21/19 16:30,"935 Adams St, Dallas, TX 75001"
4190,145203,AA Batteries (4-pack),3,3.84,01/06/19 18:23,"85 Meadow St, Boston, MA 02215"
4191,145204,Bose SoundSport Headphones,1,99.99,01/17/19 00:32,"694 2nd St, Los Angeles, CA 90001"
4192,145205,Vareebadd Phone,1,400,01/18/19 09:32,"171 Jackson St, New York City, NY 10001"
4193,145206,Flatscreen TV,1,300,01/31/19 13:43,"49 9th St, New York City, NY 10001"
4194,145207,Lightning Charging Cable,1,14.95,01/18/19 22:44,"482 Pine St, Seattle, WA 98101"
4195,145208,USB-C Charging Cable,2,11.95,01/22/19 11:36,"816 Maple St, New York City, NY 10001"
4196,145209,Macbook Pro Laptop,1,1700,01/10/19 21:46,"693 Washington St, Atlanta, GA 30301"
4197,145210,AAA Batteries (4-pack),1,2.99,01/06/19 13:12,"235 7th St, San Francisco, CA 94016"
4198,145211,AAA Batteries (4-pack),4,2.99,01/16/19 09:13,"761 West St, Boston, MA 02215"
4199,145212,Lightning Charging Cable,1,14.95,02/01/19 00:36,"484 6th St, Dallas, TX 75001"
4200,145213,27in FHD Monitor,1,149.99,01/17/19 21:46,"449 Chestnut St, Los Angeles, CA 90001"
4201,145214,USB-C Charging Cable,1,11.95,01/27/19 12:31,"638 6th St, Boston, MA 02215"
4202,145215,AAA Batteries (4-pack),3,2.99,01/14/19 23:50,"754 Willow St, Los Angeles, CA 90001"
4203,145216,AA Batteries (4-pack),1,3.84,01/30/19 12:45,"368 9th St, New York City, NY 10001"
4204,145217,34in Ultrawide Monitor,1,379.99,01/07/19 09:17,"19 Park St, Atlanta, GA 30301"
4205,145218,AA Batteries (4-pack),2,3.84,01/27/19 12:42,"555 6th St, Los Angeles, CA 90001"
4206,145219,ThinkPad Laptop,1,999.99,01/17/19 12:22,"342 Lake St, Atlanta, GA 30301"
4207,145220,Apple Airpods Headphones,1,150,01/18/19 19:29,"103 Church St, San Francisco, CA 94016"
4208,145221,Flatscreen TV,1,300,01/16/19 13:57,"982 1st St, Portland, OR 97035"
4209,145221,Apple Airpods Headphones,1,150,01/16/19 13:57,"982 1st St, Portland, OR 97035"
4210,145222,Bose SoundSport Headphones,1,99.99,01/07/19 17:26,"605 Jackson St, Seattle, WA 98101"
4211,145223,AAA Batteries (4-pack),2,2.99,01/27/19 09:33,"901 Madison St, Seattle, WA 98101"
4212,145224,27in 4K Gaming Monitor,1,389.99,01/16/19 16:49,"451 Spruce St, Dallas, TX 75001"
4213,145225,20in Monitor,1,109.99,01/28/19 22:56,"707 6th St, Los Angeles, CA 90001"
4214,145226,AAA Batteries (4-pack),1,2.99,01/11/19 19:32,"699 South St, San Francisco, CA 94016"
4215,145227,ThinkPad Laptop,1,999.99,01/17/19 12:54,"405 13th St, Dallas, TX 75001"
4216,145228,LG Dryer,1,600.0,01/30/19 13:02,"866 11th St, San Francisco, CA 94016"
4217,145229,Apple Airpods Headphones,1,150,01/18/19 21:58,"389 Lake St, Boston, MA 02215"
4218,145230,Wired Headphones,1,11.99,01/24/19 12:15,"655 Hill St, Los Angeles, CA 90001"
4219,145231,Vareebadd Phone,1,400,01/20/19 21:35,"949 Forest St, Boston, MA 02215"
4220,145232,Wired Headphones,1,11.99,01/08/19 18:48,"621 Hickory St, Boston, MA 02215"
4221,145233,LG Washing Machine,1,600.0,01/24/19 09:14,"403 4th St, Los Angeles, CA 90001"
4222,145234,Lightning Charging Cable,1,14.95,01/03/19 02:00,"728 12th St, San Francisco, CA 94016"
4223,145235,LG Washing Machine,1,600.0,01/09/19 13:59,"341 13th St, New York City, NY 10001"
4224,145236,27in FHD Monitor,1,149.99,01/20/19 17:48,"197 5th St, San Francisco, CA 94016"
4225,145237,27in FHD Monitor,1,149.99,01/10/19 12:48,"970 Meadow St, Los Angeles, CA 90001"
4226,145238,AAA Batteries (4-pack),1,2.99,01/07/19 14:08,"104 Madison St, Boston, MA 02215"
4227,145239,Bose SoundSport Headphones,1,99.99,01/01/19 21:56,"985 10th St, Los Angeles, CA 90001"
4228,145240,Apple Airpods Headphones,1,150,01/31/19 12:32,"951 Hill St, Austin, TX 73301"
4229,145241,27in 4K Gaming Monitor,1,389.99,01/09/19 22:49,"860 Spruce St, San Francisco, CA 94016"
4230,145242,Wired Headphones,1,11.99,01/31/19 22:22,"957 Cedar St, New York City, NY 10001"
4231,145243,Wired Headphones,1,11.99,01/26/19 18:50,"330 Elm St, Los Angeles, CA 90001"
4232,145244,Bose SoundSport Headphones,1,99.99,01/05/19 23:27,"77 Jefferson St, Atlanta, GA 30301"
4233,145245,Wired Headphones,1,11.99,01/23/19 21:57,"308 Walnut St, New York City, NY 10001"
4234,145246,Apple Airpods Headphones,1,150,01/13/19 22:16,"609 Center St, San Francisco, CA 94016"
4235,145247,AAA Batteries (4-pack),1,2.99,01/22/19 15:36,"972 1st St, New York City, NY 10001"
4236,145248,ThinkPad Laptop,1,999.99,01/09/19 20:11,"27 Sunset St, Atlanta, GA 30301"
4237,145249,Apple Airpods Headphones,1,150,01/16/19 19:48,"566 Lake St, Portland, OR 97035"
4238,145250,AAA Batteries (4-pack),1,2.99,01/24/19 21:31,"726 Lincoln St, Portland, ME 04101"
4239,145251,Flatscreen TV,1,300,01/24/19 00:21,"794 Lake St, Boston, MA 02215"
4240,145252,Apple Airpods Headphones,1,150,01/05/19 16:44,"692 13th St, Dallas, TX 75001"
4241,145253,Lightning Charging Cable,1,14.95,01/26/19 11:33,"55 Madison St, Portland, OR 97035"
4242,145254,AAA Batteries (4-pack),1,2.99,01/06/19 18:12,"909 5th St, New York City, NY 10001"
4243,145255,Lightning Charging Cable,1,14.95,01/04/19 06:13,"469 Center St, Boston, MA 02215"
4244,145256,iPhone,1,700,01/02/19 13:21,"907 11th St, Los Angeles, CA 90001"
4245,145256,Lightning Charging Cable,1,14.95,01/02/19 13:21,"907 11th St, Los Angeles, CA 90001"
4246,145257,Wired Headphones,1,11.99,01/05/19 19:22,"495 Forest St, San Francisco, CA 94016"
4247,145258,AA Batteries (4-pack),1,3.84,01/25/19 01:13,"27 7th St, New York City, NY 10001"
4248,145259,AA Batteries (4-pack),1,3.84,01/18/19 10:09,"692 Cedar St, Dallas, TX 75001"
4249,145260,iPhone,1,700,01/19/19 13:38,"303 4th St, Seattle, WA 98101"
4250,145261,AA Batteries (4-pack),1,3.84,01/07/19 10:10,"967 9th St, San Francisco, CA 94016"
4251,145262,AAA Batteries (4-pack),1,2.99,01/26/19 14:04,"102 8th St, Portland, OR 97035"
4252,145263,iPhone,1,700,01/18/19 14:02,"270 Madison St, Portland, OR 97035"
4253,145264,USB-C Charging Cable,1,11.95,01/13/19 15:29,"593 Elm St, Boston, MA 02215"
4254,145265,Lightning Charging Cable,1,14.95,01/05/19 19:53,"624 Willow St, San Francisco, CA 94016"
4255,145266,Lightning Charging Cable,1,14.95,01/09/19 05:58,"839 Johnson St, San Francisco, CA 94016"
4256,145267,AA Batteries (4-pack),1,3.84,01/22/19 18:54,"887 Lincoln St, Los Angeles, CA 90001"
4257,145268,Google Phone,1,600,01/07/19 10:22,"329 River St, Boston, MA 02215"
4258,145269,Bose SoundSport Headphones,1,99.99,01/28/19 02:01,"889 Cherry St, Los Angeles, CA 90001"
4259,145270,Google Phone,1,600,01/01/19 07:33,"392 4th St, Dallas, TX 75001"
4260,145271,34in Ultrawide Monitor,1,379.99,01/23/19 21:00,"391 10th St, Los Angeles, CA 90001"
4261,145272,Macbook Pro Laptop,1,1700,01/14/19 23:20,"369 North St, Los Angeles, CA 90001"
4262,145273,Wired Headphones,1,11.99,01/18/19 22:36,"381 9th St, Boston, MA 02215"
4263,145274,Bose SoundSport Headphones,1,99.99,01/06/19 17:48,"599 12th St, San Francisco, CA 94016"
4264,145275,Lightning Charging Cable,1,14.95,01/13/19 12:13,"805 Wilson St, New York City, NY 10001"
4265,145276,27in FHD Monitor,1,149.99,01/13/19 23:50,"328 11th St, Boston, MA 02215"
4266,145277,Bose SoundSport Headphones,1,99.99,01/21/19 00:53,"86 1st St, Boston, MA 02215"
4267,145278,AAA Batteries (4-pack),4,2.99,01/05/19 12:58,"883 Adams St, San Francisco, CA 94016"
4268,145279,Wired Headphones,1,11.99,01/16/19 22:41,"353 North St, Los Angeles, CA 90001"
4269,145280,Lightning Charging Cable,1,14.95,01/16/19 13:26,"698 11th St, Seattle, WA 98101"
4270,145281,USB-C Charging Cable,1,11.95,01/08/19 18:10,"700 7th St, New York City, NY 10001"
4271,145282,Wired Headphones,1,11.99,01/16/19 13:49,"801 9th St, San Francisco, CA 94016"
4272,145283,Flatscreen TV,1,300,01/14/19 10:38,"155 Walnut St, Los Angeles, CA 90001"
4273,145284,20in Monitor,1,109.99,01/05/19 07:37,"567 Cedar St, San Francisco, CA 94016"
4274,145285,USB-C Charging Cable,1,11.95,01/22/19 14:11,"192 4th St, Dallas, TX 75001"
4275,145286,27in FHD Monitor,1,149.99,01/21/19 18:48,"587 Madison St, Los Angeles, CA 90001"
4276,145287,AA Batteries (4-pack),1,3.84,01/16/19 20:39,"186 Lincoln St, New York City, NY 10001"
4277,145288,Apple Airpods Headphones,1,150,01/29/19 12:38,"663 8th St, Seattle, WA 98101"
4278,145289,USB-C Charging Cable,1,11.95,01/28/19 18:43,"479 5th St, Los Angeles, CA 90001"
4279,145290,USB-C Charging Cable,1,11.95,01/09/19 01:25,"956 North St, San Francisco, CA 94016"
4280,145291,AA Batteries (4-pack),1,3.84,01/26/19 10:08,"942 Dogwood St, Austin, TX 73301"
4281,145292,Wired Headphones,1,11.99,01/09/19 09:18,"202 River St, Atlanta, GA 30301"
4282,145293,USB-C Charging Cable,1,11.95,01/08/19 18:13,"618 Dogwood St, Los Angeles, CA 90001"
4283,145294,AA Batteries (4-pack),1,3.84,01/15/19 20:57,"573 North St, Portland, OR 97035"
4284,145295,Macbook Pro Laptop,1,1700,01/04/19 14:08,"291 West St, Atlanta, GA 30301"
4285,145296,34in Ultrawide Monitor,1,379.99,01/03/19 22:17,"235 Spruce St, Los Angeles, CA 90001"
4286,145297,AA Batteries (4-pack),1,3.84,01/25/19 19:06,"961 Meadow St, Atlanta, GA 30301"
4287,145298,27in FHD Monitor,1,149.99,01/29/19 21:42,"193 Jackson St, New York City, NY 10001"
4288,145299,Apple Airpods Headphones,1,150,01/12/19 20:25,"760 Sunset St, Los Angeles, CA 90001"
4289,145300,Wired Headphones,1,11.99,01/20/19 07:07,"82 Walnut St, Seattle, WA 98101"
4290,145300,AAA Batteries (4-pack),2,2.99,01/20/19 07:07,"82 Walnut St, Seattle, WA 98101"
4291,145301,Wired Headphones,1,11.99,01/27/19 18:19,"360 12th St, Dallas, TX 75001"
4292,145302,Bose SoundSport Headphones,1,99.99,01/07/19 14:14,"91 Madison St, New York City, NY 10001"
4293,145303,USB-C Charging Cable,1,11.95,01/24/19 08:50,"110 Sunset St, San Francisco, CA 94016"
4294,145304,Bose SoundSport Headphones,1,99.99,01/18/19 10:08,"271 Park St, Seattle, WA 98101"
4295,145305,AAA Batteries (4-pack),3,2.99,01/05/19 19:21,"353 Elm St, Boston, MA 02215"
4296,145306,Apple Airpods Headphones,1,150,01/16/19 05:13,"532 2nd St, New York City, NY 10001"
4297,145307,ThinkPad Laptop,1,999.99,01/12/19 10:38,"311 2nd St, Boston, MA 02215"
4298,145308,Apple Airpods Headphones,1,150,01/19/19 21:44,"984 14th St, San Francisco, CA 94016"
4299,145309,USB-C Charging Cable,2,11.95,01/03/19 01:02,"965 1st St, Los Angeles, CA 90001"
4300,145310,AAA Batteries (4-pack),1,2.99,01/22/19 21:01,"245 2nd St, Dallas, TX 75001"
